id,exitStep,exitStepLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,ended,endedLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,introDone,introDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,urlParams,urlParamsLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt
01HNDC7HHNXGXS3C0MKJ87T7PZ,1,2024-01-30T14:38:16.924266959Z,01HNDC7GXY5PME2QPVJAJ2CNGM,2024-01-30T14:26:36.213631395Z,experiment2-interactive,2024-01-30T14:26:36.221638004Z,game ended,2024-01-30T14:37:34.129466217Z,6040017b80a0f41b03aeeddc,2024-01-30T14:26:36.213631395Z,01HNDC2T05X9ANCWST3ZR6T9ZN,2024-01-30T14:28:42.519951129Z,4,2024-01-30T14:28:40.179199614Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:26:36.221638004Z,"[""                     "",""🐇"",""🐿️"",""🐇"","""","""",""🐿️"",""🐇"",""🐿️"",""🐿️""]",2024-01-30T14:28:54.195808021Z,true,2024-01-30T14:28:53.863637146Z,"{""age"":""22"",""gender"":""female"",""strength"":""identifying the wildlife"",""fair"":""yes"",""feedback"":""i encountered no problems"",""education"":""high-school"",""teammates"":""they didnt tell the truith"",""notes"":""yes"",""politics"":""unknown"",""geo"":""scotland"",""ethnicity"":""white""}",2024-01-30T14:38:16.899406799Z,{},2024-01-30T14:26:36.539964245Z,player 4,2024-01-30T14:28:54.195808021Z,01HNDC5XP6H9ESMHR8CFF17GX2,2024-01-30T14:36:41.420157051Z
01HNDC7N28YC65GMQPXNG04ERJ,1,2024-01-30T14:35:20.436638988Z,01HNDC7MAFNYG0KP4VEVF8NB0G,2024-01-30T14:26:39.816563435Z,experiment2-slider,2024-01-30T14:26:39.826503817Z,game ended,2024-01-30T14:34:29.088703807Z,c,2024-01-30T14:26:39.816563435Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:28:57.968253909Z,3,2024-01-30T14:30:22.034192669Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:26:39.826503817Z,"["""",""🐇"",""🐇"","""",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""                            "",""🐿️""]",2024-01-30T14:31:00.780159825Z,true,2024-01-30T14:30:25.643825083Z,"{""age"":""45"",""gender"":""female"",""strength"":""I relied on what I could see more than others"",""fair"":""yes "",""feedback"":"""",""education"":""bachelor"",""teammates"":""i dont think they told the truth "",""notes"":""no"",""politics"":""conservative "",""geo"":""british "",""ethnicity"":""white""}",2024-01-30T14:35:20.357023986Z,{},2024-01-30T14:26:40.232815257Z,player 3,2024-01-30T14:31:00.780159825Z,01HNDCBSZR6Y1CQF5EFB437RZP,2024-01-30T14:34:11.575246502Z
01HNDC7TTMB3KVZPJWX1P1KNE4,1,2024-01-30T14:35:46.973656324Z,01HNDC7Q0FSC3CBKZNZGR4HH7H,2024-01-30T14:26:45.716302055Z,experiment2-slider,2024-01-30T14:26:45.727392213Z,game ended,2024-01-30T14:32:21.946481841Z,653e6a849da96d412b28a8a7,2024-01-30T14:26:45.716302055Z,01HNDC2BD2CYYGE2P21S9MVE68,2024-01-30T14:27:55.757826353Z,3,2024-01-30T14:28:36.677579212Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:26:45.727392213Z,"["""","""",""""]",2024-01-30T14:28:58.168957469Z,true,2024-01-30T14:28:43.988179637Z,"{""age"":""27"",""gender"":""female"",""strength"":""good"",""fair"":""good"",""feedback"":""nope"",""education"":""bachelor"",""teammates"":""i dont know"",""notes"":""yes"",""politics"":""english"",""geo"":""nigeria"",""ethnicity"":""black""}",2024-01-30T14:35:47.066711048Z,{},2024-01-30T14:26:47.105626691Z,player 3,2024-01-30T14:28:58.168957469Z,01HNDC84D3RQB769YTXSKH5CT8,2024-01-30T14:32:05.594654363Z
01HNDC84D3RQB769YTXSKH5CT8,1,2024-01-30T14:33:41.191323647Z,01HNDC83NY1VY3051APET0A0HW,2024-01-30T14:26:55.523379618Z,experiment2-slider,2024-01-30T14:26:55.6795299Z,game ended,2024-01-30T14:32:21.946481841Z,558996f2fdf99b7ae47f5ed2,2024-01-30T14:26:55.523379618Z,01HNDC2BD2CYYGE2P21S9MVE68,2024-01-30T14:27:55.757826353Z,3,2024-01-30T14:28:08.659803134Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:26:55.6795299Z,"[""🐿️"",""🐿️"","""","""",""       ""]",2024-01-30T14:28:58.168957469Z,true,2024-01-30T14:28:14.231791942Z,"{""age"":""37"",""gender"":""Male"",""strength"":""Being objective in what I saw out my own window and then adjusting the percentage based on the messages I received"",""fair"":""Yes"",""feedback"":""No problems"",""education"":""high-school"",""teammates"":""I assumed they were telling the truth"",""notes"":""No, just went off memory"",""politics"":""Middle"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-01-30T14:33:41.215441226Z,{},2024-01-30T14:26:55.992886574Z,player 4,2024-01-30T14:28:58.168957469Z,01HNDC2R85HFQNQHZFCY3JF54Y,2024-01-30T14:32:05.594654363Z
01HNDCA96HR50XGSPMT8B5ZB8A,,,01HNDCA8CBHQ6VX2ZD306Y59WH,2024-01-30T14:28:05.969995359Z,experiment2-slider,2024-01-30T14:28:05.996591894Z,,,http://147.182.195.234:3000,2024-01-30T14:28:05.969995359Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:28:05.996591894Z,,,,,,,{},2024-01-30T14:28:06.383676418Z,,,,
01HNDCARZSP6DN3Z3TW2JX2VYT,1,2024-01-30T14:37:49.596498288Z,01HNDCAQ877727YZS8EJGP5T73,2024-01-30T14:28:22.137275218Z,experiment2-slider,2024-01-30T14:28:22.155593433Z,game ended,2024-01-30T14:35:39.977974851Z,659813efda7ff769f5bc3820,2024-01-30T14:28:22.137275218Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:00.494845525Z,3,2024-01-30T14:31:22.8193432Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:28:22.155593433Z,"[""🐿️"","""","""",""🐿️"",""       "",""🐇""]",2024-01-30T14:31:53.916328393Z,true,2024-01-30T14:31:47.590091511Z,"{""age"":""62"",""gender"":""male"",""strength"":""i did my part with outmost diligence"",""fair"":""yes"",""feedback"":""all good, the site just felt unsecured"",""education"":""master"",""teammates"":""hmm, some got the calculations right, overall they are nice"",""notes"":""not really"",""politics"":""green"",""geo"":""london"",""ethnicity"":""black american""}",2024-01-30T14:37:49.508690857Z,{},2024-01-30T14:28:22.903180499Z,player 1,2024-01-30T14:31:53.916328393Z,01HNDCBC3B2FBQ5KC4XCS94AQK,2024-01-30T14:35:24.095278346Z
01HNDCBC3B2FBQ5KC4XCS94AQK,1,2024-01-30T14:36:46.956919772Z,01HNDCBB4YGMF3EZFEY58KFXBY,2024-01-30T14:28:41.707902264Z,experiment2-slider,2024-01-30T14:28:41.733495907Z,game ended,2024-01-30T14:35:39.977974851Z,6015ba6e08c86b6e3735ad9f,2024-01-30T14:28:41.707902264Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:00.494845525Z,3,2024-01-30T14:31:36.841191122Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:28:41.733495907Z,"[""🐇"",""🐇"",""🐿️"",""                            "",""🐿️"",""🐿️"",""🐿️"",""🐿️"","""",""🐿️"",""""]",2024-01-30T14:31:53.916328393Z,true,2024-01-30T14:31:47.39927573Z,"{""age"":""24"",""gender"":""female"",""strength"":""like 15 oercent"",""fair"":""yeah somehow"",""feedback"":""technical issues"",""education"":""other"",""teammates"":""Yeah they were good"",""notes"":""yeah I was convinced at some point"",""politics"":""Labour"",""geo"":""United Kingdom"",""ethnicity"":""Black""}",2024-01-30T14:36:46.929620806Z,{},2024-01-30T14:28:42.143350948Z,player 2,2024-01-30T14:31:53.916328393Z,01HNDCCWF7J84TQ36F8J9B2AZS,2024-01-30T14:35:24.095278346Z
01HNDCBEVA1YC3VF21240W87HH,,,01HNDCBDBBE4X3T0HQHKZ4NCHP,2024-01-30T14:28:44.522612381Z,experiment2-slider,2024-01-30T14:28:44.650299276Z,,,5eaaa1f09980ee025a0e1f12,2024-01-30T14:28:44.522612381Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,1,2024-01-30T14:28:52.036617949Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:28:44.650299276Z,,,,,,,{},2024-01-30T14:28:44.976849531Z,,,,
01HNDCBSZR6Y1CQF5EFB437RZP,1,2024-01-30T14:35:24.482877414Z,01HNDCBRRGWJ653P7V97RBB21C,2024-01-30T14:28:55.92874913Z,experiment2-slider,2024-01-30T14:28:55.960517024Z,game ended,2024-01-30T14:34:29.088703807Z,5db1b1b6cd3329000ba29566,2024-01-30T14:28:55.92874913Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:28:57.968253909Z,3,2024-01-30T14:30:54.585530872Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:28:55.960517024Z,"[""🐿️"",""🐇"",""🐿️"",""                     "",""🐿️"","""","""",""🐇"",""🐿️"",""🐇""]",2024-01-30T14:31:00.780159825Z,true,2024-01-30T14:31:00.391363673Z,"{""age"":""53"",""gender"":""female"",""strength"":""no strengths"",""fair"":""yes"",""feedback"":""no"",""education"":""bachelor"",""teammates"":""no"",""notes"":""yes"",""politics"":""left"",""geo"":""UK"",""ethnicity"":""white""}",2024-01-30T14:35:24.342616295Z,{},2024-01-30T14:28:56.140472503Z,player 4,2024-01-30T14:31:00.780159825Z,01HNDC2ZCDE0JYX5ZJSJRDM3GJ,2024-01-30T14:34:11.575246502Z
01HNDCCWF7J84TQ36F8J9B2AZS,1,2024-01-30T14:36:50.781677021Z,01HNDCCVQ2D7H7XHJD7N2BSZBC,2024-01-30T14:29:31.239914923Z,experiment2-slider,2024-01-30T14:29:31.262809973Z,game ended,2024-01-30T14:35:39.977974851Z,5be44162fa676700011d80d7,2024-01-30T14:29:31.239914923Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:00.494845525Z,3,2024-01-30T14:31:34.758368576Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:29:31.262809973Z,"[""              "",""🐇"","""",""🐿️"",""🐿️"",""🐿️"","""",""🐿️""]",2024-01-30T14:31:53.916328393Z,true,2024-01-30T14:31:42.547895945Z,"{""age"":""42"",""gender"":""female"",""strength"":""slightly uncertain"",""fair"":""yes"",""feedback"":"""",""education"":"""",""teammates"":""unsure"",""notes"":""yes"",""politics"":"""",""geo"":""british"",""ethnicity"":""white""}",2024-01-30T14:36:50.753921331Z,{},2024-01-30T14:29:31.567318177Z,player 3,2024-01-30T14:31:53.916328393Z,01HNDCDD4Q740W671VBFXQNA1Y,2024-01-30T14:35:24.095278346Z
01HNDCDD4Q740W671VBFXQNA1Y,1,2024-01-30T14:36:28.529728037Z,01HNDCDCGVN9JHCSP5QVTS6X7Z,2024-01-30T14:29:48.311990351Z,experiment2-slider,2024-01-30T14:29:48.335511354Z,game ended,2024-01-30T14:35:39.977974851Z,609ee203e50b8cf3fb892d2f,2024-01-30T14:29:48.311990351Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:00.494845525Z,3,2024-01-30T14:31:20.749149504Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:29:48.335511354Z,"["""",""🐇"","""",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                     ""]",2024-01-30T14:31:53.916328393Z,true,2024-01-30T14:31:24.915390942Z,"{""age"":""34"",""gender"":""Female"",""strength"":""It felt like I have no authority in determining the bonus."",""fair"":""Yes, it is.."",""feedback"":"""",""education"":""master"",""teammates"":""I think so"",""notes"":""Yes"",""politics"":""Left"",""geo"":""United Kingdom"",""ethnicity"":""Asian""}",2024-01-30T14:36:28.502826016Z,{},2024-01-30T14:29:48.638823534Z,player 4,2024-01-30T14:31:53.916328393Z,01HNDCARZSP6DN3Z3TW2JX2VYT,2024-01-30T14:35:24.095278346Z
01HNDCDWWNT4F33RKWY81J1ME6,,,01HNDCDW7NPSWT0YDN9WNR89XS,2024-01-30T14:30:04.437999727Z,experiment2-slider,2024-01-30T14:30:04.463004992Z,,,62fbe0847bebdb10fff2494c,2024-01-30T14:30:04.437999727Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,1,2024-01-30T14:41:14.436491357Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:30:04.463004992Z,,,,,,,{},2024-01-30T14:30:04.779680481Z,,,,
01HNDCDXK8CXR5CV0WSZ2N08VW,1,2024-01-30T14:40:46.070260369Z,01HNDCDWYRXQSFJJNP1FFJ3Y5B,2024-01-30T14:30:05.160702306Z,experiment2-slider,2024-01-30T14:30:05.188140428Z,game ended,2024-01-30T14:39:46.196801405Z,5f85f0cab3f4e20ebf578203,2024-01-30T14:30:05.160702306Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:31:51.086824383Z,3,2024-01-30T14:34:33.949497811Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:30:05.188140428Z,"[""🐿️"",""🐇"",""       "",""🐿️"","""",""""]",2024-01-30T14:36:51.94229419Z,true,2024-01-30T14:34:52.227900165Z,"{""age"":""32"",""gender"":""Male"",""strength"":""Mild"",""fair"":""Yes"",""feedback"":""Study crashed at the beginning"",""education"":""other"",""teammates"":""No"",""notes"":""No"",""politics"":""Center"",""geo"":"""",""ethnicity"":""""}",2024-01-30T14:40:46.002158864Z,{},2024-01-30T14:30:05.509229481Z,player 1,2024-01-30T14:36:51.94229419Z,01HNDCFZ6RRGCMRMS4A7GC13JX,2024-01-30T14:39:32.030712138Z
01HNDCFZ6RRGCMRMS4A7GC13JX,1,2024-01-30T14:41:04.195879164Z,01HNDCFYPHS9P39C48N0T0AH4P,2024-01-30T14:31:12.344723339Z,experiment2-slider,2024-01-30T14:31:12.413475043Z,game ended,2024-01-30T14:39:46.196801405Z,5c732f631388ff0001100e6d,2024-01-30T14:31:12.344723339Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:31:52.251832925Z,3,2024-01-30T14:36:46.985922135Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:31:12.413475043Z,"["""","""",""""]",2024-01-30T14:36:51.94229419Z,true,2024-01-30T14:36:51.26763216Z,"{""age"":""43"",""gender"":""Female"",""strength"":""Weak strength."",""fair"":""Yes."",""feedback"":""No problems!"",""education"":""bachelor"",""teammates"":""I have no idea whether or not they were telling the truth, I saw no animals outside of my window at all."",""notes"":""I did take notes on what the others were saying."",""politics"":""Center"",""geo"":""Canadian"",""ethnicity"":""Caucasian""}",2024-01-30T14:41:04.109956032Z,{},2024-01-30T14:31:12.650529773Z,player 2,2024-01-30T14:36:51.94229419Z,01HNDCJKZRXXD9W42XVJD424G1,2024-01-30T14:39:32.030712138Z
01HNDCHCGN2M99YTF337M42472,,,01HNDCHBFY70HMJZVPYJQ04K24,2024-01-30T14:31:58.741411563Z,experiment2-slider,2024-01-30T14:31:58.768211852Z,,,5c51d18698b0ff000110da96,2024-01-30T14:31:58.741411563Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,1,2024-01-30T14:32:07.02164931Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:31:58.768211852Z,,,,,,,{},2024-01-30T14:31:59.530834426Z,,,,
01HNDCJKZRXXD9W42XVJD424G1,,,01HNDCJKB5EHPG0K81EFKA99FN,2024-01-30T14:32:39.161043433Z,experiment2-slider,2024-01-30T14:32:39.219525108Z,game ended,2024-01-30T14:39:46.196801405Z,5e14f72f557425b04528df9a,2024-01-30T14:32:39.161043433Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:32:39.219525108Z,3,2024-01-30T14:36:03.92644053Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:32:39.219525108Z,"["""",""🐇"",""🐿️"",""              "","""",""🐿️"",""🐿️""]",2024-01-30T14:36:51.94229419Z,true,2024-01-30T14:36:46.903290087Z,,,{},2024-01-30T14:32:39.536066893Z,player 3,2024-01-30T14:36:51.94229419Z,01HNDCKP808JZHQ47ZV3BCMGAK,2024-01-30T14:39:32.030712138Z
01HNDCK1SWKTN37RVN7WG6QR2P,,,01HNDCK0VZWFHQ3YBVWTB9S4NV,2024-01-30T14:32:53.308466595Z,experiment2-slider,2024-01-30T14:32:53.357188613Z,,,5e0141dd4babe3d1a875d137,2024-01-30T14:32:53.308466595Z,01HNDC2SJP1HST2TWCBB01WGFZ,2024-01-30T14:36:51.453729492Z,3,2024-01-30T14:37:01.76216752Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:32:53.357188613Z,"[""🐿️"","""","""",""""]",2024-01-30T14:37:47.552457378Z,true,2024-01-30T14:37:14.154363094Z,,,{},2024-01-30T14:32:53.672929257Z,player 1,2024-01-30T14:37:47.552457378Z,01HNDCS2RA7GW4QTTX297FBFM2,2024-01-30T14:41:11.579284236Z
01HNDCKP808JZHQ47ZV3BCMGAK,1,2024-01-30T14:40:40.297035041Z,01HNDCKNKRDQ9GS0VFAQ897FJN,2024-01-30T14:33:14.240463788Z,experiment2-slider,2024-01-30T14:33:14.27669985Z,game ended,2024-01-30T14:39:46.196801405Z,56ab7f7a69b247000c5ca299,2024-01-30T14:33:14.240463788Z,01HNDC2SCZYNP9206KZ6Y50E05,2024-01-30T14:33:14.27669985Z,3,2024-01-30T14:35:40.064044962Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:33:14.27669985Z,"[""                     "",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"","""",""🐇"",""""]",2024-01-30T14:36:51.94229419Z,true,2024-01-30T14:35:43.891667745Z,"{""age"":""43"",""gender"":""Female"",""strength"":""Not enough to go on! "",""fair"":""Yes"",""feedback"":"""",""education"":""master"",""teammates"":""Not enough evidence to say; there seemed to be a consensus for more squirrels than rabbits"",""notes"":""Yes"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-01-30T14:40:40.192617171Z,{},2024-01-30T14:33:14.584264068Z,player 4,2024-01-30T14:36:51.94229419Z,01HNDCDXK8CXR5CV0WSZ2N08VW,2024-01-30T14:39:32.030712138Z
01HNDCKSBTFA1HFEEP95FXQY1J,,,01HNDCKRQE6VMWRHDZJMH8XMAC,2024-01-30T14:33:17.434972751Z,experiment2-slider,2024-01-30T14:33:17.465083573Z,,,5fe07c926a3657997102d55f,2024-01-30T14:33:17.434972751Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:33:17.465083573Z,,,,,,,{},2024-01-30T14:33:17.80380869Z,,,,
01HNDCNH6CM4Y32KVRN48KZ8R0,,,01HNDCNGF869VP074T7A7N16WE,2024-01-30T14:34:14.604272517Z,experiment2-slider,2024-01-30T14:34:14.671356016Z,,,63b2d4d4820e318e0fb676a5,2024-01-30T14:34:14.604272517Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:37:45.696512868Z,3,2024-01-30T14:37:56.401822381Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:34:14.671356016Z,"[""🐿️"","""",""🐿️"",""       "",""""]",2024-01-30T14:38:05.154785186Z,true,2024-01-30T14:38:03.940713491Z,,,{},2024-01-30T14:34:15.135865587Z,player 1,2024-01-30T14:38:05.154785186Z,01HNDCRP3H6Q7NG31VYXM9VJ0K,2024-01-30T14:41:21.154141418Z
01HNDCRBZ3KF1R3DXB6S3ZXVR0,,,01HNDCRB82GH29C2DQXMRNGX4M,2024-01-30T14:35:47.55527593Z,experiment2-slider,2024-01-30T14:35:47.59851963Z,,,5cf5497696cde00015bc3ce7,2024-01-30T14:35:47.55527593Z,01HNDC2SJP1HST2TWCBB01WGFZ,2024-01-30T14:36:51.453729492Z,3,2024-01-30T14:37:21.544305669Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:35:47.59851963Z,"["""","""",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                     "",""🐿️""]",2024-01-30T14:37:47.552457378Z,true,2024-01-30T14:37:24.203484956Z,,,{},2024-01-30T14:35:47.950513672Z,player 2,2024-01-30T14:37:47.552457378Z,01HNDCK1SWKTN37RVN7WG6QR2P,2024-01-30T14:41:11.579284236Z
01HNDCRD1YH2CCKKSFCE3ZBZJQ,,,01HNDCRCBDMWEMX2SZJ6QA035D,2024-01-30T14:35:48.670457644Z,experiment2-slider,2024-01-30T14:35:48.854364796Z,,,Vaz,2024-01-30T14:35:48.670457644Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:37:45.696512868Z,3,2024-01-30T14:37:39.598886845Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:35:48.854364796Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"","""",""                     "",""""]",2024-01-30T14:38:05.154785186Z,true,2024-01-30T14:37:45.625362354Z,,,{},2024-01-30T14:35:49.190507814Z,player 2,2024-01-30T14:38:05.154785186Z,01HNDCS1F4P07DT12J7R3NKNB3,2024-01-30T14:41:21.154141418Z
01HNDCRJ5XEKDKAY1DAMWHDAK7,,,01HNDCRHGC8GMSMEXX0AEWBJN4,2024-01-30T14:35:53.917614243Z,experiment2-slider,2024-01-30T14:35:54.070698519Z,,,643e64c922e6c2f53d73975f,2024-01-30T14:35:53.917614243Z,01HNDC2T9SJVTWG7Y7CHK93Y9A,2024-01-30T14:38:40.004999433Z,3,2024-01-30T14:38:48.9376407Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:35:54.070698519Z,"["""","""",""""]",2024-01-30T14:39:33.989025733Z,true,2024-01-30T14:38:52.036388265Z,,,{},2024-01-30T14:35:54.304704092Z,player 1,2024-01-30T14:39:33.989025733Z,01HNDCSSN3W5EBV7RJX1Y5VF4Z,2024-01-30T14:41:13.684989367Z
01HNDCRP3H6Q7NG31VYXM9VJ0K,,,01HNDCRNRGDGHEM1R6X0KMDGD9,2024-01-30T14:35:57.937874737Z,experiment2-slider,2024-01-30T14:35:57.979298753Z,,,657346b39772931d449916e7,2024-01-30T14:35:57.937874737Z,01HNDC2T07P9D0825P1RBCSX3Q,2024-01-30T14:37:45.756741805Z,3,2024-01-30T14:37:37.527869136Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:35:57.979298753Z,"[""                     "",""🐇"",""🐿️"","""",""🐿️"","""",""🐇"",""🐿️"",""🐿️""]",2024-01-30T14:38:05.154785186Z,true,2024-01-30T14:37:51.769357396Z,,,{},2024-01-30T14:35:58.159153358Z,player 3,2024-01-30T14:38:05.154785186Z,01HNDCNH6CM4Y32KVRN48KZ8R0,2024-01-30T14:41:21.154141418Z
01HNDCRQT5HQZQJYCVVFEQFPWE,,,01HNDCRQ5J07Q8CHVM8GCJ4ZKC,2024-01-30T14:35:59.685395346Z,experiment2-slider,2024-01-30T14:35:59.77248805Z,,,5e1b2b3e4a955b350b1e0a63,2024-01-30T14:35:59.685395346Z,01HNDC2T4YGQE9BBG0H0DQE0NX,2024-01-30T14:38:04.129513213Z,3,2024-01-30T14:38:20.719083113Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:35:59.77248805Z,"["""",""🐿️"",""🐿️"",""              "","""",""🐿️"",""🐿️""]",2024-01-30T14:38:40.473948787Z,true,2024-01-30T14:38:27.554008382Z,,,{},2024-01-30T14:36:00.047203052Z,player 1,2024-01-30T14:38:40.473948787Z,01HNDCRY7VS260WNJNG5GYN83V,2024-01-30T14:41:08.928597311Z
01HNDCRVW7VZRTHHGZD2M8MQ4E,,,01HNDCRV4AQC9M99RHPX8A6NFP,2024-01-30T14:36:03.847727984Z,experiment2-slider,2024-01-30T14:36:03.962778634Z,,,5d107cf9ee28980016f1a095,2024-01-30T14:36:03.847727984Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:36:03.962778634Z,,,,,,,{},2024-01-30T14:36:04.209232275Z,,,,
01HNDCRWQPTDHYFDWTDNDG1P7P,,,01HNDCRV2NTEW0XBJ7PERV7NPJ,2024-01-30T14:36:04.726048628Z,experiment2-slider,2024-01-30T14:36:04.765301091Z,,,63d13cf071e02c9394776710,2024-01-30T14:36:04.726048628Z,01HNDCKXWSG6JPC51MDWTAD0BN,2024-01-30T14:41:26.573522722Z,1,2024-01-30T14:36:10.435449832Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:36:04.765301091Z,,,,,,,{},2024-01-30T14:36:05.104142123Z,,,,
